Tournament,Date,Surface,Round,player_0,player_0_rank,player_0_odd,player_1,player_1_rank,player_1_odd,outcome,player_0_match_win_percent,player_1_match_win_percent,player_0_games_win_percent,player_1_games_win_percent,player_0_5_set_match_win_percent,player_1_5_set_match_win_percent,player_0_close_sets_percent,player_1_close_sets_percent,player_0_match_win_percent_hard,player_1_match_win_percent_hard,player_0_games_win_percent_hard,player_1_games_win_percent_hard,player_0_5_set_match_win_percent_hard,player_1_5_set_match_win_percent_hard,player_0_close_sets_percent_hard,player_1_close_sets_percent_hard,player_0_match_win_percent_52,player_1_match_win_percent_52,player_0_games_win_percent_52,player_1_games_win_percent_52,player_0_5_set_match_win_percent_52,player_1_5_set_match_win_percent_52,player_0_close_sets_percent_52,player_1_close_sets_percent_52,player_0_match_win_percent_hard_60,player_1_match_win_percent_hard_60,player_0_games_win_percent_hard_60,player_1_games_win_percent_hard_60,player_0_5_set_match_win_percent_hard_60,player_1_5_set_match_win_percent_hard_60,player_0_close_sets_percent_hard_60,player_1_close_sets_percent_hard_60,player_0_match_win_percent_hh,player_1_match_win_percent_hh,player_0_games_win_percent_hh,player_1_games_win_percent_hh,player_0_match_win_percent_hard_hh,player_1_match_win_percent_hard_hh,player_0_games_win_percent_hard_hh,player_1_games_win_percent_hard_hh,diff_rank,diff_match_win_percent,diff_games_win_percent,diff_5_set_match_win_percent,diff_close_sets_percent,diff_match_win_percent_hard,diff_games_win_percent_hard,diff_5_set_match_win_percent_hard,diff_close_sets_percent_hard,diff_match_win_percent_52,diff_games_win_percent_52,diff_5_set_match_win_percent_52,diff_close_sets_percent_52,diff_match_win_percent_hard_60,diff_games_win_percent_hard_60,diff_5_set_match_win_percent_hard_60,diff_close_sets_percent_hard_60,diff_match_win_percent_hh,diff_games_win_percent_hh,diff_match_win_percent_hard_hh,diff_games_win_percent_hard_hh
US Open,2017/08/30,Hard,1st Round,Kavcic B.,88,2.5,Youzhny M.,101,1.53,1,0.3333333333,0.5589225589,0.4559213016,0.5189463956,0.3571428571,0.6280991736,0.3839779006,0.5133399209,0.3777777778,0.5802469136,0.4751020408,0.525591771,0.4285714286,0.6296296296,0.4417177914,0.5212962963,0,0.34375,0,0.4685138539,0,0.5,0,0.4423076923,0,0.4615384615,0,0.4886956522,0,1,0,0.4146341463,0,1,0.4361702128,0.5638297872,0,1,0.4361702128,0.5638297872,-13,-0.2255892256,-0.06302509401,-0.2709563164,-0.1293620204,-0.2024691358,-0.05048973016,-0.2010582011,-0.07957850489,-0.34375,-0.4685138539,-0.5,-0.4423076923,-0.4615384615,-0.4886956522,-1,-0.4146341463,-1,-0.1276595745,-1,-0.1276595745
US Open,2017/08/30,Hard,1st Round,Kypson P.,17,8,Menendez-Maceiras A.,148,1.08,1,0,0.1818181818,0,0.4177631579,0,0,0,0.4054054054,0,0,0,0.369047619,0,0,0,0.2727272727,0,0.3333333333,0,0.4533333333,0,0,0,0.5555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-131,-0.1818181818,-0.4177631579,0,-0.4054054054,0,-0.369047619,0,-0.2727272727,-0.3333333333,-0.4533333333,0,-0.5555555556,0,0,0,0,0,0,0,0
US Open,2017/08/30,Hard,1st Round,Young D.,57,1.5,Marterer M.,125,2.62,0,0.3941605839,0,0.4686210961,0.4006622517,0.34,0,0.399132321,0.3076923077,0.4210526316,0,0.4731575909,0.3978494624,0.4117647059,0,0.4158273381,0.25,0.4634146341,0,0.4748549323,0.4139534884,0.2,0,0.4285714286,0.3703703704,0.5365853659,0,0.490403071,0.4090909091,0.5,0,0.4580152672,0.3333333333,0,0,0,0,0,0,0,0,-68,0.3941605839,0.0679588444,0.34,0.09144001335,0.4210526316,0.07530812855,0.4117647059,0.1658273381,0.4634146341,0.06090144393,0.2,0.0582010582,0.5365853659,0.08131216193,0.5,0.1246819338,0,0,0,0
US Open,2017/08/30,Hard,1st Round,Gasquet R.,30,1.28,Mayer L.,59,3.75,1,0.6575342466,0.48,0.5445684159,0.4965261695,0.6884057971,0.4716981132,0.5531820205,0.4813084112,0.635443038,0.396039604,0.537908769,0.4832611264,0.6615384615,0.35,0.5467680608,0.4489795918,0.6511627907,0.7777777778,0.549111319,0.5423728814,0.6666666667,0,0.5886524823,0.6666666667,0.6285714286,0,0.534939759,0,0.5,0,0.5398230088,0,1,0,0.65,0.35,1,0,0.65,0.35,-29,0.1775342466,0.04804224637,0.2167076839,0.07187360926,0.239403434,0.05464764258,0.3115384615,0.097788469,-0.1266149871,0.006738437634,0.6666666667,-0.0780141844,0.6285714286,0.534939759,0.5,0.5398230088,1,0.3,1,0.3
US Open,2017/08/30,Hard,1st Round,Struff J.L.,49,2.1,Dolgopolov O.,64,1.72,1,0.3846153846,0.5287671233,0.4826048171,0.5080601536,0.1578947368,0.537037037,0.4626168224,0.5078969244,0.45,0.5164319249,0.4863989637,0.5049713193,0.1428571429,0.5769230769,0.4690721649,0.494934877,0.4893617021,0.5925925926,0.4986807388,0.5178571429,0,0.5,0.4897959184,0.5168539326,0.5,0.2857142857,0.4984177215,0.4460641399,0,0.5,0.4756097561,0.3695652174,0,0,0,0,0,0,0,0,-15,-0.1441517387,-0.0254553365,-0.3791423002,-0.04528010193,-0.06643192488,-0.01857235558,-0.4340659341,-0.02586271204,-0.1032308905,-0.01917640407,-0.5,-0.02705801422,0.2142857143,0.05235358158,-0.5,0.1060445387,0,0,0,0
US Open,2017/08/30,Hard,1st Round,Dimitrov G.,9,1.01,Safranek V.,210,21,0,0.6,0,0.5238879736,0,0.6119402985,0,0.5464654488,0,0.6033057851,0,0.523718561,0,0.6388888889,0,0.5651629073,0,0.671875,0,0.5436835891,0,0.7333333333,0,0.5765765766,0,0.724137931,0,0.5489809336,0,0.8,0,0.6134020619,0,0,0,0,0,0,0,0,0,-201,0.6,0.5238879736,0.6119402985,0.5464654488,0.6033057851,0.523718561,0.6388888889,0.5651629073,0.671875,0.5436835891,0.7333333333,0.5765765766,0.724137931,0.5489809336,0.8,0.6134020619,0,0,0,0
US Open,2017/08/30,Hard,1st Round,Darcis S.,66,2.2,Pella G.,72,1.66,1,0.4624277457,0.3953488372,0.4861766689,0.4775862069,0.3421052632,0.2666666667,0.443697479,0.4826388889,0.4772727273,0.3235294118,0.4907367514,0.4481283422,0.3333333333,0.2222222222,0.4733333333,0.4166666667,0.4814814815,0.4074074074,0.4815361891,0.4705882353,0.5,0,0.4301075269,0.4137931034,0.5882352941,0.3529411765,0.5052631579,0.4519906323,0.6,0.3333333333,0.5081967213,0.3859649123,0,1,0.4666666667,0.5333333333,0,1,0.4666666667,0.5333333333,-6,0.06707890846,0.008590462018,0.07543859649,-0.0389414099,0.1537433155,0.04260840915,0.1111111111,0.05666666667,0.07407407407,0.01094795378,0.5,0.01631442343,0.2352941176,0.05327252558,0.2666666667,0.122231809,-1,-0.06666666667,-1,-0.06666666667
US Open,2017/08/30,Hard,1st Round,Fognini F.,26,1.22,Travaglia S.,144,4.33,1,0.5062240664,0,0.4901944281,0.4942528736,0.4931506849,0,0.4711055276,0.875,0.418079096,0,0.465869915,0,0.3870967742,0,0.4182124789,0,0.5789473684,0,0.5057720058,0.4905660377,0.5555555556,0,0.4920634921,0.8,0.5625,0,0.4955414013,0,0.5,0,0.4615384615,0,0,0,0,0,0,0,0,0,-118,0.5062240664,-0.004058445485,0.4931506849,-0.4038944724,0.418079096,0.465869915,0.3870967742,0.4182124789,0.5789473684,0.01520596804,0.5555555556,-0.3079365079,0.5625,0.4955414013,0.5,0.4615384615,0,0,0,0
US Open,2017/08/30,Hard,1st Round,Mannarino A.,34,1.14,Berankis R.,165,5.5,0,0.4416058394,0.4031007752,0.4834018801,0.4791605946,0.3958333333,0.3076923077,0.4531590414,0.4669703872,0.4378698225,0.4842105263,0.4845434939,0.4920440636,0.4090909091,0.4375,0.4609800363,0.4921135647,0.4897959184,0.2222222222,0.497170574,0.4247104247,0.4,0,0.5286624204,0.3636363636,0.4358974359,0.375,0.4863731656,0.4541484716,0,0.5,0.4958677686,0.4642857143,0,1,0.4838709677,0.5161290323,0,1,0.4838709677,0.5161290323,-131,0.03850506422,0.004241285562,0.08814102564,-0.01381134585,-0.04634070383,-0.007500569758,-0.02840909091,-0.03113352837,0.2675736961,0.07246014926,0.4,0.1650260567,0.0608974359,0.032224694,-0.5,0.03158205431,-1,-0.03225806452,-1,-0.03225806452
US Open,2017/08/30,Hard,1st Round,Troicki V.,52,1.57,Gombos N.,84,2.37,0,0.5245535714,0.2142857143,0.5013412017,0.4491017964,0.5810810811,0,0.4886058981,0.3181818182,0.5362318841,0.25,0.5023214018,0.475,0.5161290323,0,0.493258427,0.375,0.46,0.3,0.47909699,0.4605809129,0.5,0,0.4444444444,0.375,0.4772727273,0.4,0.4798903108,0.4919354839,0.6,0,0.4718309859,0.4666666667,0,0,0,0,0,0,0,0,-32,0.3102678571,0.05223940531,0.5810810811,0.1704240799,0.2862318841,0.02732140183,0.5161290323,0.118258427,0.16,0.0185160771,0.5,0.06944444444,0.07727272727,-0.01204517308,0.6,0.005164319249,0,0,0,0
US Open,2017/08/30,Hard,1st Round,Kyrgios N.,17,1.1,Millman J.,235,7,1,0.6571428571,0.3870967742,0.5300101729,0.4822695035,0.6428571429,0.2857142857,0.5833333333,0.4579439252,0.6777777778,0.3958333333,0.5394846218,0.4912698413,0.6315789474,0.1666666667,0.6071428571,0.4807692308,0.725,0.1666666667,0.5520408163,0.4277777778,0.6,0,0.6,0.4090909091,0.7619047619,0.5,0.5612535613,0.5051020408,0.75,0,0.6567164179,0.5909090909,0,0,0,0,0,0,0,0,-218,0.2700460829,0.04774066939,0.3571428571,0.1253894081,0.2819444444,0.04821478051,0.4649122807,0.1263736264,0.5583333333,0.1242630385,0.6,0.1909090909,0.2619047619,0.05615152044,0.75,0.065807327,0,0,0,0
US Open,2017/08/30,Hard,1st Round,Cuevas P.,31,2.37,Dzumhur D.,56,1.57,1,0.527972028,0.4516129032,0.5005557099,0.4842018876,0.3783783784,0.3157894737,0.5021459227,0.4479495268,0.414893617,0.4814814815,0.4724576271,0.4830747532,0.2941176471,0.3333333333,0.4430379747,0.4555555556,0.5,0.475,0.5005015045,0.4966698382,0.4,0.2,0.5384615385,0.4846153846,0.4285714286,0.5483870968,0.4791666667,0.5011848341,0.3333333333,0.3333333333,0.5072463768,0.5454545455,0,0,0,0,0,0,0,0,-25,0.07635912475,0.01635382235,0.06258890469,0.05419639593,-0.06658786446,-0.01061712605,-0.03921568627,-0.01251758087,0.025,0.003831666264,0.2,0.05384615385,-0.1198156682,-0.02201816746,0,-0.03820816864,0,0,0,0
US Open,2017/08/30,Hard,1st Round,Baghdatis M.,83,2,Fritz T.,108,1.8,1,0.5609284333,0.4333333333,0.5154348471,0.4917600527,0.57,0,0.5265562536,0.4635416667,0.5772594752,0.4791666667,0.5166723569,0.5045342127,0.612244898,0,0.5359361136,0.5133333333,0.5333333333,0.4444444444,0.4960422164,0.4913294798,0.4285714286,0,0.4519230769,0.4941176471,0.5357142857,0.4571428571,0.4932935917,0.5011261261,0.5,0,0.4565217391,0.5229357798,0,0,0,0,0,0,0,0,-25,0.1275950999,0.0236747944,0.57,0.0630145869,0.09809280855,0.0121381442,0.612244898,0.02260278024,0.08888888889,0.00471273659,0.4285714286,-0.04219457014,0.07857142857,-0.007832534472,0.5,-0.06641404069,0,0,0,0
US Open,2017/08/30,Hard,1st Round,Jaziri M.,80,1.57,Monteiro T.,113,2.37,0,0.3969465649,0.3658536585,0.4703087886,0.4726598703,0.3333333333,0.4,0.4421768707,0.4511278195,0.4222222222,0.1111111111,0.4713576906,0.4310344828,0.4166666667,0,0.4421768707,0.3103448276,0.4210526316,0.3103448276,0.4774396642,0.4623115578,0.4,0.4,0.4516129032,0.4329896907,0.5,0.1111111111,0.4902363823,0.4310344828,0.5,0,0.5081967213,0.3103448276,0,0,0,0,0,0,0,0,-33,0.03109290635,-0.002351081652,-0.06666666667,-0.008950948801,0.3111111111,0.04032320781,0.4166666667,0.1318320432,0.110707804,0.01512810643,0,0.0186232125,0.3888888889,0.05920189956,0.5,0.1978518937,0,0,0,0
US Open,2017/08/30,Hard,1st Round,Del Potro J.M.,28,1.05,Laaksonen H.,94,11,0,0.7111597374,0.3103448276,0.5517211099,0.4603399433,0.71875,0,0.5713371721,0.4269662921,0.7178683386,0.2,0.5521137489,0.4556451613,0.7547169811,0,0.5794920038,0.3666666667,0.6578947368,0.4545454545,0.5314533623,0.49,0.6,0,0.5403225806,0.5428571429,0.6666666667,0.4,0.5347885402,0.4921875,0.75,0,0.5612244898,0.4666666667,1,0,0.6,0.4,1,0,0.6,0.4,-66,0.4008149098,0.0913811666,0.71875,0.14437088,0.5178683386,0.0964685876,0.7547169811,0.2128253371,0.2033492823,0.04145336226,0.6,-0.002534562212,0.2666666667,0.04260104025,0.75,0.09455782313,1,0.2,1,0.2
US Open,2017/08/30,Hard,1st Round,Goffin D.,14,1.25,Benneteau J.,100,4,0,0.5757575758,0.4820295983,0.518190018,0.4930412583,0.6326530612,0.45,0.5179775281,0.4863837872,0.5792682927,0.5016835017,0.5136432542,0.4964128035,0.6,0.4444444444,0.5112781955,0.4787123572,0.6617647059,0.4705882353,0.5325301205,0.5097613883,0.8571428571,0,0.5688073394,0.5454545455,0.6153846154,0.5,0.5242494226,0.511827957,0.6666666667,0,0.5714285714,0.5535714286,0,0,0,0,0,0,0,0,-86,0.09372797745,0.0251487597,0.1826530612,0.03159374088,0.077584791,0.01723045064,0.1555555556,0.03256583827,0.1911764706,0.0227687322,0.8571428571,0.02335279399,0.1153846154,0.01242146564,0.6666666667,0.01785714286,0,0,0,0
US Open,2017/08/30,Hard,1st Round,Kohlschreiber P.,37,1.25,Smyczek T.,203,4,0,0.5750394945,0.3428571429,0.5204209471,0.4605312383,0.5480769231,0.3684210526,0.529663028,0.4135977337,0.5360501567,0.3571428571,0.5149722736,0.4684968497,0.6,0.4375,0.5238987816,0.4507042254,0.5777777778,0.1428571429,0.5065847234,0.4393063584,0.4,0,0.5172413793,0.380952381,0.5217391304,0.1666666667,0.4965635739,0.4327868852,0.6666666667,0,0.52,0.4444444444,1,0,0.6,0.4,1,0,0.6,0.4,-166,0.2321823516,0.05988970882,0.1796558704,0.1160652943,0.1789072996,0.04647542388,0.1625,0.07319455628,0.4349206349,0.06727836506,0.4,0.1362889984,0.3550724638,0.06377668864,0.6666666667,0.07555555556,1,0.2,1,0.2
US Open,2017/08/30,Hard,1st Round,Bautista Agut R.,13,1.12,Seppi A.,81,6,0,0.6630434783,0.4806070826,0.5394901797,0.4946857368,0.7142857143,0.4897959184,0.5754716981,0.4840506329,0.693877551,0.4470989761,0.5523809524,0.487347581,0.7142857143,0.4893617021,0.6273291925,0.4758478931,0.671641791,0.4594594595,0.5407450524,0.484939759,0.7142857143,0.5555555556,0.5807860262,0.4728682171,0.693877551,0.4545454545,0.5523809524,0.480952381,0.7142857143,0.6666666667,0.6273291925,0.5128205128,0,0,0,0,0,0,0,0,-68,0.1824363956,0.04480444291,0.2244897959,0.0914210652,0.2467785749,0.06503337142,0.2249240122,0.1514812994,0.2121823316,0.05580529335,0.1587301587,0.1079178091,0.2393320965,0.07142857143,0.04761904762,0.1145086797,0,0,0,0
US Open,2017/08/30,Hard,1st Round,Lopez F.,35,1.57,Kuznetsov An.,75,2.37,0,0.5265625,0.4217687075,0.5002609755,0.4813532232,0.5726495726,0.5,0.5181058496,0.4282907662,0.504109589,0.4393939394,0.4969097651,0.4853971963,0.5967741935,0.5625,0.5102543068,0.4391304348,0.5319148936,0.3846153846,0.5026819923,0.4747983871,0.4,0.2,0.5562913907,0.4409448819,0.4285714286,0.3333333333,0.4933862434,0.4556313993,0,0.5,0.5454545455,0.375,1,0,0.5952380952,0.4047619048,1,0,0.5952380952,0.4047619048,-40,0.1047937925,0.01890775224,0.07264957265,0.08981508337,0.06471564965,0.01151256888,0.03427419355,0.07112387203,0.147299509,0.02788360524,0.2,0.1153465088,0.09523809524,0.03775484407,-0.5,0.1704545455,1,0.1904761905,1,0.1904761905
US Open,2017/08/30,Hard,1st Round,Kicker N.,93,6.5,Stebe C.M.,107,1.11,1,0.4545454545,0.35,0.4907407407,0.4579055441,0.3333333333,0.1428571429,0.4583333333,0.3731343284,0,0.2307692308,0.35,0.4464285714,0,0.25,0.3333333333,0.2978723404,0.4736842105,0.4285714286,0.4911894273,0.49375,0.3333333333,0,0.4285714286,0.4761904762,0,0.5,0.35,0.5348837209,0,0,0.3333333333,0.5,0,0,0,0,0,0,0,0,-14,0.1045454545,0.03283519659,0.1904761905,0.08519900498,-0.2307692308,-0.09642857143,-0.25,0.03546099291,0.04511278195,-0.002560572687,0.3333333333,-0.04761904762,-0.5,-0.1848837209,0,-0.1666666667,0,0,0,0
US Open,2017/08/30,Hard,1st Round,Bedene A.,48,1.66,Rublev A.,53,2.2,1,0.4316546763,0.4186046512,0.4822558459,0.4772117962,0.2608695652,0.3333333333,0.4557235421,0.475177305,0.4406779661,0.3333333333,0.4794079794,0.4412955466,0,0.3333333333,0.481865285,0.3623188406,0.5333333333,0.55,0.5127272727,0.5034843206,0.5,0.4,0.5588235294,0.5571428571,0.3846153846,0.375,0.4802259887,0.4583333333,0,0.5,0.488372093,0.3928571429,0,0,0,0,0,0,0,0,-5,0.0130500251,0.005044049696,-0.07246376812,-0.01945376285,0.1073446328,0.03811243285,-0.3333333333,0.1195464444,-0.01666666667,0.00924295217,0.1,0.001680672269,0.009615384615,0.02189265537,-0.5,0.09551495017,0,0,0,0
US Open,2017/08/30,Hard,1st Round,Bellucci T.,76,1.9,Brown D.,116,1.8,1,0.4694444444,0.404109589,0.4900042992,0.4804369919,0.4,0.3076923077,0.4882352941,0.4857142857,0.3862068966,0.3666666667,0.4760051881,0.4700910273,0.3571428571,0.125,0.4562118126,0.4489795918,0.4473684211,0.3666666667,0.4826498423,0.4613297151,0.25,0.25,0.5,0.387755102,0.4615384615,0.375,0.4887459807,0.4581151832,0,0,0.4651162791,0.3653846154,0,1,0.4255319149,0.5744680851,0,1,0.4255319149,0.5744680851,-40,0.0653348554,0.009567307356,0.09230769231,0.002521008403,0.01954022989,0.005914160759,0.2321428571,0.007232220791,0.08070175439,0.02132012721,0,0.112244898,0.08653846154,0.03063079746,0,0.09973166369,-1,-0.1489361702,-1,-0.1489361702
US Open,2017/08/30,Hard,1st Round,Giraldo S.,129,2.5,Millot V.,164,1.53,0,0.4258064516,0.2692307692,0.4864084045,0.451754386,0.2727272727,0.2,0.4440078585,0.4090909091,0.3669064748,0.3181818182,0.4766046791,0.4594095941,0.2631578947,0.3333333333,0.432967033,0.4166666667,0.1818181818,0.4285714286,0.4117647059,0.4827586207,0,0,0.2972972973,0.5238095238,0.2857142857,0.375,0.4431818182,0.4754901961,0,0,0.3913043478,0.5,0,0,0,0,0,0,0,0,-35,0.1565756824,0.0346540185,0.07272727273,0.03491694946,0.04872465664,0.01719508497,-0.0701754386,0.0163003663,-0.2467532468,-0.07099391481,0,-0.2265122265,-0.08928571429,-0.0323083779,0,-0.1086956522,0,0,0,0
US Open,2017/08/30,Hard,2nd Round,Pouille L.,20,1.61,Donaldson J.,51,2.3,0,0.5511811024,0.435483871,0.4983751846,0.4874843554,0.5,0.4,0.4828375286,0.4757281553,0.5072463768,0.4680851064,0.4929418408,0.4945878435,0.4545454545,0.4285714286,0.4672489083,0.4967741935,0.6481481481,0.5142857143,0.5201884253,0.5021691974,0.6363636364,0.4285714286,0.5597826087,0.5042016807,0.5945945946,0.5588235294,0.5154639175,0.511627907,0.7142857143,0.6,0.528,0.5357142857,0,1,0.4615384615,0.5384615385,0,1,0.4615384615,0.5384615385,-31,0.1156972314,0.01089082919,0.1,0.007109373264,0.03916127043,-0.001646002696,0.02597402597,-0.02952528525,0.1338624339,0.01801922791,0.2077922078,0.05558092802,0.03577106518,0.003836010549,0.1142857143,-0.007714285714,-1,-0.07692307692,-1,-0.07692307692
US Open,2017/08/30,Hard,2nd Round,Muller G.,23,1.2,Lorenzi P.,40,4.5,1,0.5102639296,0.3856502242,0.4959545156,0.4649693366,0.4545454545,0.21875,0.5038961039,0.4038199181,0.5198237885,0.3372093023,0.5013289037,0.4517208413,0.5263157895,0.3125,0.5165125495,0.3620689655,0.6557377049,0.4838709677,0.527534418,0.4832089552,0.6666666667,0.5555555556,0.5621890547,0.4754901961,0.5909090909,0.4705882353,0.52268431,0.4766146993,0.5,0.6666666667,0.5214285714,0.4649122807,0.6666666667,0.3333333333,0.5051546392,0.4948453608,0.6666666667,0.3333333333,0.5051546392,0.4948453608,-17,0.1246137054,0.03098517908,0.2357954545,0.1000761858,0.1826144862,0.04960806235,0.2138157895,0.154443584,0.1718667372,0.0443254628,0.1111111111,0.08669885865,0.1203208556,0.04606961069,-0.1666666667,0.05651629073,0.3333333333,0.01030927835,0.3333333333,0.01030927835
US Open,2017/08/30,Hard,2nd Round,Ramos-Vinolas A.,24,1.57,Mahut N.,115,2.37,1,0.4761904762,0.4674556213,0.4988377499,0.4949575071,0.5384615385,0.4193548387,0.4982014388,0.4833040422,0.4166666667,0.4347826087,0.4839948784,0.4874003877,0.3333333333,0.44,0.4747474747,0.4734219269,0.5373134328,0.4,0.5091717621,0.4737430168,0.6,0.3333333333,0.5610859729,0.4273504274,0.4375,0.4814814815,0.4867358708,0.4913294798,0.5,0.5,0.5384615385,0.4943820225,0,0,0,0,0,0,0,0,-91,0.008734854889,0.003880242802,0.1191066998,0.01489739667,-0.01811594203,-0.003405509319,-0.1066666667,0.001325547837,0.1373134328,0.03542874533,0.2666666667,0.1337355455,-0.04398148148,-0.00459360895,0,0.04407951599,0,0,0,0
US Open,2017/08/30,Hard,2nd Round,Isner J.,15,1.33,Chung H.,47,3.4,0,0.6299810247,0.4626865672,0.5163812601,0.5021752641,0.6276595745,0.4545454545,0.6127755794,0.4708520179,0.6514745308,0.4102564103,0.5185746778,0.4916573971,0.6603773585,0.5,0.6089795918,0.4341085271,0.6315789474,0.5517241379,0.5147501505,0.5189189189,0.6,0.6666666667,0.6178010471,0.5151515152,0.6326530612,0.4285714286,0.5234948605,0.4898550725,0.6666666667,0.6666666667,0.6289308176,0.4166666667,1,0,0.5652173913,0.4347826087,1,0,0.5652173913,0.4347826087,-32,0.1672944575,0.01420599596,0.1731141199,0.1419235615,0.2412181206,0.02691728068,0.1603773585,0.1748710647,0.07985480944,-0.004168768407,-0.06666666667,0.102649532,0.2040816327,0.03363978804,0,0.2122641509,1,0.1304347826,1,0.1304347826
US Open,2017/08/30,Hard,2nd Round,Querrey S.,21,1.16,Sela D.,71,5,0,0.5581395349,0.4099616858,0.513080658,0.4784806249,0.523255814,0.3898305085,0.5465116279,0.422863485,0.5739130435,0.4261363636,0.5157026661,0.4827426454,0.5555555556,0.4285714286,0.5395555556,0.4264214047,0.6304347826,0.45,0.5290791599,0.5155642023,0.7272727273,0.8,0.54375,0.4571428571,0.5833333333,0.35,0.5187637969,0.501039501,0.6,0.5,0.5169491525,0.3823529412,0.5,0.5,0.5348837209,0.4651162791,0.5,0.5,0.5348837209,0.4651162791,-50,0.1481778491,0.03460003311,0.1334253055,0.1236481429,0.1477766798,0.03296002071,0.126984127,0.1131341509,0.1804347826,0.0135149576,-0.07272727273,0.08660714286,0.2333333333,0.01772429587,0.1,0.1345962114,0,0.06976744186,0,0.06976744186
US Open,2017/08/30,Hard,2nd Round,Zverev A.,6,1.14,Coric B.,61,5.5,1,0.6424242424,0.4890510949,0.5220742817,0.4930475087,0.5714285714,0.4210526316,0.5679702048,0.4699331849,0.6296296296,0.4743589744,0.5183977643,0.4890315677,0.5,0.2857142857,0.5868725869,0.4556451613,0.7702702703,0.4864864865,0.550955414,0.5104821803,0.6,0.4,0.6074380165,0.5289256198,0.7346938776,0.5185185185,0.5444617785,0.5105740181,0.6666666667,0.5,0.6037735849,0.5176470588,0,1,0.5,0.5,0,1,0.5,0.5,-55,0.1533731475,0.02902677302,0.1503759398,0.09803701999,0.1552706553,0.02936619664,0.2142857143,0.1312274256,0.2837837838,0.04047323372,0.2,0.07851239669,0.216175359,0.03388776034,0.1666666667,0.08612652608,-1,0,-1,0
US Open,2017/08/30,Hard,2nd Round,Carreno Busta P.,19,1.12,Norrie C.,225,6,0,0.652173913,0.25,0.5361050328,0.3658536585,0.6923076923,0,0.5496688742,0.1428571429,0.6428571429,0,0.5329008341,0,0.6666666667,0,0.5579710145,0,0.649122807,0.25,0.5348837209,0.3658536585,0.7777777778,0,0.5502645503,0.1428571429,0.6428571429,0,0.5329008341,0,0.6666666667,0,0.5579710145,0,0,0,0,0,0,0,0,0,-206,0.402173913,0.1702513743,0.6923076923,0.4068117313,0.6428571429,0.5329008341,0.6666666667,0.5579710145,0.399122807,0.1690300624,0.7777777778,0.4074074074,0.6428571429,0.5329008341,0.6666666667,0.5579710145,0,0,0,0
US Open,2017/08/30,Hard,2nd Round,Zverev M.,27,2.2,Paire B.,41,1.66,0,0.4201680672,0.4782608696,0.4785389665,0.4922046128,0.3703703704,0.5090909091,0.46875,0.4885799404,0.4251968504,0.4539473684,0.4856787049,0.484731845,0.4375,0.5,0.4818401937,0.4722222222,0.5084745763,0.4482758621,0.5052015605,0.4898813678,0.7,0.5555555556,0.5279187817,0.46875,0.5,0.4054054054,0.5128939828,0.4743589744,0.75,0.6,0.5294117647,0.4462809917,0,0,0,0,0,0,0,0,-14,-0.05809280234,-0.0136656463,-0.1387205387,-0.01982994042,-0.02875051803,0.0009468598478,-0.0625,0.009617971482,0.0601987142,0.01532019271,0.1444444444,0.05916878173,0.09459459459,0.03853500845,0.15,0.08313077297,0,0,0,0
US Open,2017/08/31,Hard,2nd Round,Lu Y.H.,63,1.36,Albot R.,138,3,1,0.4180064309,0.2826086957,0.4801683459,0.4607287449,0.3333333333,0.2727272727,0.4301994302,0.3875,0.4291666667,0.1818181818,0.4882312219,0.4434931507,0.3333333333,0.2,0.4371794872,0.3684210526,0.35,0.3461538462,0.4865900383,0.4766081871,0.25,0.4,0.4117647059,0.4431818182,0.4444444444,0.2142857143,0.5022556391,0.4681933842,0.3333333333,0.3333333333,0.4712643678,0.4375,1,0,0.8,0.2,1,0,0.8,0.2,-75,0.1353977352,0.01943960093,0.06060606061,0.0426994302,0.2473484848,0.04473807119,0.1333333333,0.06875843455,0.003846153846,0.00998185118,-0.15,-0.0314171123,0.2301587302,0.03406225487,0,0.03376436782,1,0.6,1,0.6
US Open,2017/08/31,Hard,2nd Round,Anderson K.,32,1.16,Gulbis E.,255,5,0,0.5658198614,0.4987277354,0.5162814675,0.5048659384,0.6172839506,0.4705882353,0.5455167693,0.4927756654,0.5767918089,0.5109170306,0.5186842105,0.5040027845,0.625,0.3846153846,0.5464025026,0.5047361299,0.5918367347,0.5454545455,0.5295902883,0.5111111111,0.7777777778,0.6,0.5757575758,0.488372093,0.5263157895,0.3333333333,0.5187165775,0.4756097561,0.75,0,0.5245901639,0.4545454545,0,1,0.4347826087,0.5652173913,0,1,0.4347826087,0.5652173913,-223,0.06709212606,0.01141552905,0.1466957153,0.05274110394,0.06587477831,0.01468142598,0.2403846154,0.0416663727,0.04638218924,0.0184791772,0.1777777778,0.08738548273,0.1929824561,0.04310682144,0.75,0.07004470939,-1,-0.1304347826,-1,-0.1304347826
